Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Signal Gained Profit %
06/02/2021 10:31,#Delta 15 staging,,Binance Futures,DOGE/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7087
06/02/2021 10:30,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Isolated (5.0X),Short,0,0
06/02/2021 10:27,#Delta 15 staging,,Binance Futures,SNX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.001
06/02/2021 10:23,#Delta 15 staging,,Binance Futures,AXS/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4958
06/02/2021 10:22,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Short,0,-2.584
06/02/2021 10:22,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,4.4098
06/02/2021 10:22,#Delta 15 staging,,Binance Futures,LRC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0096
06/02/2021 10:21,#Delta 15 staging,,Binance Futures,SRM/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9983
06/02/2021 10:15,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4876
06/02/2021 10:15,#Delta 15 staging,,Binance Futures,BAL/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0005
06/02/2021 10:13,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Short,4,12.7084
06/02/2021 10:10,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Short,4,12.8034
06/02/2021 10:01,#Delta 15 staging,,Binance Futures,UNI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0004
06/02/2021 10:00,#Delta 15 staging,,Binance Futures,TRB/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9997
06/02/2021 09:56,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Short,3,10.7604
06/02/2021 09:45,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Short,2,5.6823
06/02/2021 09:31,#Delta 15 staging,,Binance Futures,BLZ/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.5392
06/02/2021 09:15,#Delta 15 staging,,Binance Futures,AAVE/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7081
06/02/2021 08:59,#Delta 15 staging,,Binance Futures,REN/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6785
06/02/2021 08:45,#Delta 15 staging,,Binance Futures,BEL/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,-10.7496
06/02/2021 08:39,#Delta 15 staging,,Binance Futures,YFII/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,-10.75
06/02/2021 08:27,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.5027
06/02/2021 08:27,#Delta 15 staging,,Binance Futures,CRV/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.4793
06/02/2021 08:26,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Isolated (5.0X),Long,1,-5.7103
06/02/2021 08:21,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Long,0,0
06/02/2021 08:17,#Delta 15 staging,,Binance Futures,CVC/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.5048
06/02/2021 08:17,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,0,0
06/02/2021 07:57,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.4981
06/02/2021 07:53,#Delta 15 staging,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8968
06/02/2021 07:50,#Delta 15 staging,,Binance Futures,SRM/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10.0024
06/02/2021 07:38,#Delta 15 staging,,Binance Futures,DOGE/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.593
06/02/2021 07:23,#Delta 15 staging,,Binance Futures,AAVE/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.592
06/02/2021 07:16,#Delta 15 staging,,Binance Futures,RLC/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10.0013
06/02/2021 07:15,#Delta 15 staging,,Binance Futures,FLM/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.5836
06/02/2021 07:13,#Delta 15 staging,,Binance Futures,HNT/USDT,All Targets Achieved,Isolated (5.0X),Long,5,15.2533
06/02/2021 07:04,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Short,1,-8.1371
06/02/2021 06:57,#Delta 15 staging,,Binance Futures,BAL/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9992
06/02/2021 06:56,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,0,-3.8543
06/02/2021 06:30,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Isolated (5.0X),Long,0,-11.3187
06/02/2021 06:15,#Delta 15 staging,,Binance Futures,AXS/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8811
06/02/2021 06:15,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Isolated (5.0X),Long,0,0
06/02/2021 05:53,#Delta 15 staging,,Binance Futures,SOL/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8947
06/02/2021 05:45,#Delta 15 staging,,Binance Futures,TRB/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10.0011
06/02/2021 05:38,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.6016
06/02/2021 05:34,#Delta 15 staging,,Binance Futures,HNT/USDT,Partial Targets Achieved,Isolated (5.0X),Short,1,-10.7498
06/02/2021 05:13,#Delta 15 staging,,Binance Futures,BZRX/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.6061
06/02/2021 04:32,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7085
06/02/2021 04:17,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Isolated (5.0X),Long,2,6.866
06/02/2021 04:17,#Delta 15 staging,,Binance Futures,NEAR/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8929
06/02/2021 04:00,#Delta 15 staging,,Binance Futures,BLZ/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6658
06/02/2021 04:00,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Long,0,-20.1355
06/02/2021 03:45,#Delta 15 staging,,Binance Futures,AVAX/USDT,All Targets Achieved,Isolated (5.0X),Long,5,17.163
06/02/2021 03:16,#Delta 15 staging,,Binance Futures,FLM/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,-8.9025
06/02/2021 02:45,#Delta 15 staging,,Binance Futures,CVC/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.622
06/02/2021 02:37,#Delta 15 staging,,Binance Futures,BZRX/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7139
06/02/2021 02:32,#Delta 15 staging,,Binance Futures,DOGE/USDT,All Targets Achieved,Isolated (5.0X),Long,5,17.1592
06/02/2021 02:30,#Delta 15 staging,,Binance Futures,AAVE/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.708
06/02/2021 02:21,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Long,0,0
06/02/2021 01:38,#Delta 15 staging,,Binance Futures,CRV/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,4.4221
06/02/2021 01:36,#Delta 15 staging,,Binance Futures,YFII/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2502
06/02/2021 01:31,#Delta 15 staging,,Binance Futures,REN/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2394
06/02/2021 01:31,#Delta 15 staging,,Binance Futures,RLC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.4927
06/02/2021 01:30,#Delta 15 staging,,Binance Futures,UNI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0001
06/02/2021 01:30,#Delta 15 staging,,Binance Futures,YFI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.4999
06/02/2021 01:30,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Short,0,0
06/02/2021 01:26,#Delta 15 staging,,Binance Futures,SUSHI/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2503
06/02/2021 01:26,#Delta 15 staging,,Binance Futures,SRM/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2512
06/02/2021 01:26,#Delta 15 staging,,Binance Futures,SOL/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2508
06/02/2021 01:23,#Delta 15 staging,,Binance Futures,FLM/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2893
06/02/2021 01:22,#Delta 15 staging,,Binance Futures,TRB/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2516
06/02/2021 01:15,#Delta 15 staging,,Binance Futures,LRC/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2596
06/02/2021 01:15,#Delta 15 staging,,Binance Futures,SNX/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2439
06/02/2021 01:15,#Delta 15 staging,,Binance Futures,BAL/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.249
06/02/2021 01:08,#Delta 15 staging,,Binance Futures,RUNE/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2504
06/02/2021 01:04,#Delta 15 staging,,Binance Futures,BAND/USDT,All Targets Achieved,Isolated (5.0X),Short,5,17.0357
06/02/2021 01:02,#Delta 15 staging,,Binance Futures,COMP/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2509
06/02/2021 01:02,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Isolated (5.0X),Short,0,0
06/02/2021 00:52,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Long,1,-5.7326
06/02/2021 00:49,#Delta 15 staging,,Binance Futures,AXS/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2416
06/02/2021 00:48,#Delta 15 staging,,Binance Futures,HNT/USDT,All Targets Achieved,Isolated (5.0X),Short,5,15.2492
06/02/2021 00:45,#Delta 15 staging,,Binance Futures,BLZ/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,11.777
06/02/2021 00:36,#Delta 15 staging,,Binance Futures,AVAX/USDT,All Targets Achieved,Isolated (5.0X),Short,5,17.0359
06/02/2021 00:33,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Long,0,0
06/02/2021 00:25,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Long,0,-11.1968
06/02/2021 00:09,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Isolated (5.0X),Long,1,-7.2918
06/02/2021 00:06,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Long,0,-8.2829
06/02/2021 00:06,#Delta 15 staging,,Binance Futures,DOGE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0017
06/02/2021 00:05,#Delta 15 staging,,Binance Futures,YFII/USDT,Partial Targets Achieved,Isolated (5.0X),Long,4,11.4977
06/02/2021 00:04,#Delta 15 staging,,Binance Futures,REN/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.5584
06/02/2021 00:00,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Long,0,-8.526
05/02/2021 23:40,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Short,0,-13.8654
05/02/2021 23:30,#Delta 15 staging,,Binance Futures,LRC/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8838
05/02/2021 23:30,#Delta 15 staging,,Binance Futures,TRB/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,4.4386
05/02/2021 23:15,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Long,0,-11.4892
05/02/2021 23:04,#Delta 15 staging,,Binance Futures,SRM/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.5913
05/02/2021 22:49,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/02/2021 22:30,#Delta 15 staging,,Binance Futures,CVC/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9637
05/02/2021 22:30,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/02/2021 22:15,#Delta 15 staging,,Binance Futures,BZRX/USDT,All Targets Achieved,Isolated (5.0X),Short,5,17.0436
05/02/2021 22:13,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Isolated (5.0X),Short,2,3.8211
05/02/2021 21:52,#Delta 15 staging,,Binance Futures,BLZ/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.5465
05/02/2021 21:51,#Delta 15 staging,,Binance Futures,BAND/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10.0004
05/02/2021 21:50,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Isolated (5.0X),Long,0,-13.5961
05/02/2021 21:45,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (5.0X),Long,1,-5.6389
05/02/2021 21:29,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Short,0,-10.9924
05/02/2021 21:21,#Delta 15 staging,,Binance Futures,NEAR/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10.0014
05/02/2021 21:15,#Delta 15 staging,,Binance Futures,CRV/USDT,All Targets Achieved,Isolated (5.0X),Long,5,15.2948
05/02/2021 21:00,#Delta 15 staging,,Binance Futures,BEL/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9996
05/02/2021 20:55,#Delta 15 staging,,Binance Futures,AXS/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.7212
05/02/2021 20:45,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Isolated (5.0X),Long,0,-5.5077
05/02/2021 20:43,#Delta 15 staging,,Binance Futures,HNT/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9997
05/02/2021 20:33,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8933
05/02/2021 20:26,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/02/2021 20:21,#Delta 15 staging,,Binance Futures,SNX/USDT,All Targets Achieved,Isolated (5.0X),Long,5,15.2478
05/02/2021 20:02,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Isolated (5.0X),Long,1,-1.3116
05/02/2021 20:00,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Long,1,-4.0907
05/02/2021 19:55,#Delta 15 staging,,Binance Futures,DOGE/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.5003
05/02/2021 19:49,#Delta 15 staging,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.892
05/02/2021 19:38,#Delta 15 staging,,Binance Futures,FLM/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9974
05/02/2021 19:30,#Delta 15 staging,,Binance Futures,BAL/USDT,Partial Targets Achieved,Isolated (5.0X),Long,4,11.5034
05/02/2021 18:54,#Delta 15 staging,,Binance Futures,RLC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4996
05/02/2021 18:54,#Delta 15 staging,,Binance Futures,CRV/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.505
05/02/2021 18:50,#Delta 15 staging,,Binance Futures,LRC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,1,-10.7386
05/02/2021 18:45,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Short,1,-3.5915
05/02/2021 18:39,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,1,-4.4542
05/02/2021 18:36,#Delta 15 staging,,Binance Futures,CVC/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.5047
05/02/2021 18:31,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Isolated (5.0X),Long,0,-10.192
05/02/2021 18:23,#Delta 15 staging,,Binance Futures,AXS/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,4.4173
05/02/2021 18:15,#Delta 15 staging,,Binance Futures,YFII/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,4.4061
05/02/2021 18:01,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Long,0,-6.5532
05/02/2021 17:57,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Long,0,-12.0335
05/02/2021 17:56,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.4863
05/02/2021 17:51,#Delta 15 staging,,Binance Futures,AXS/USDT,Stopped Out,Isolated (5.0X),Long,0,-15.6879
05/02/2021 17:44,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,0,-8.355
05/02/2021 17:41,#Delta 15 staging,,Binance Futures,LRC/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10.0065
05/02/2021 17:24,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,11.806
05/02/2021 17:03,#Delta 15 staging,,Binance Futures,YFI/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.5002
05/02/2021 16:57,#Delta 15 staging,,Binance Futures,UNI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,4.4083
05/02/2021 16:57,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/02/2021 16:57,#Delta 15 staging,,Binance Futures,LRC/USDT,Stopped Out,Isolated (5.0X),Short,0,-15.6315
05/02/2021 16:55,#Delta 15 staging,,Binance Futures,BEL/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9996
05/02/2021 16:55,#Delta 15 staging,,Binance Futures,SOL/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9996
05/02/2021 16:55,#Delta 15 staging,,Binance Futures,RUNE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.001
05/02/2021 16:51,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Long,3,13.3809
05/02/2021 16:51,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Isolated (5.0X),Short,0,0
05/02/2021 16:45,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10
05/02/2021 16:41,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Isolated (5.0X),Short,1,-5.5662
05/02/2021 16:40,#Delta 15 staging,,Binance Futures,COMP/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.997
05/02/2021 16:38,#Delta 15 staging,,Binance Futures,AXS/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9848
05/02/2021 16:38,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9897
05/02/2021 16:38,#Delta 15 staging,,Binance Futures,BAL/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.4993
05/02/2021 16:37,#Delta 15 staging,,Binance Futures,SNX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.5019
05/02/2021 16:37,#Delta 15 staging,,Binance Futures,REN/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9997
05/02/2021 16:32,#Delta 15 staging,,Binance Futures,BAND/USDT,Partial Targets Achieved,Isolated (5.0X),Short,4,11.5012
05/02/2021 16:30,#Delta 15 staging,,Binance Futures,NEAR/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9972
05/02/2021 16:30,#Delta 15 staging,,Binance Futures,SRM/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0026
05/02/2021 16:24,#Delta 15 staging,,Binance Futures,AAVE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0001
05/02/2021 16:09,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Isolated (5.0X),Long,0,-13.7409
05/02/2021 16:08,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Long,1,-3.9377
05/02/2021 16:04,#Delta 15 staging,,Binance Futures,YFII/USDT,All Targets Achieved,Isolated (5.0X),Long,5,15.2541
05/02/2021 16:00,#Delta 15 staging,,Binance Futures,BLZ/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,11.8463
05/02/2021 15:45,#Delta 15 staging,,Binance Futures,TRB/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.499
05/02/2021 15:33,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Isolated (5.0X),Long,0,-9.5307
05/02/2021 15:31,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Isolated (5.0X),Long,1,-8.3367
05/02/2021 15:22,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Long,1,-0.5084
05/02/2021 15:21,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Isolated (5.0X),Long,0,-7.4901
05/02/2021 15:14,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Short,0,-13.6664
05/02/2021 15:05,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Short,0,-9.9257
05/02/2021 14:56,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Short,0,-8.5508
05/02/2021 14:55,#Delta 15 staging,,Binance Futures,DOGE/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,4.41
05/02/2021 14:38,#Delta 15 staging,,Binance Futures,FLM/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.9925
05/02/2021 14:32,#Delta 15 staging,,Binance Futures,REN/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9881
05/02/2021 14:09,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Partial Targets Achieved,Isolated (5.0X),Long,4,13.4039
05/02/2021 14:08,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Isolated (5.0X),Long,1,-5.5197
05/02/2021 14:06,#Delta 15 staging,,Binance Futures,RLC/USDT,Partial Targets Achieved,Isolated (5.0X),Short,2,3.497
05/02/2021 14:00,#Delta 15 staging,,Binance Futures,AVAX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9999
05/02/2021 13:55,#Delta 15 staging,,Binance Futures,UNI/USDT,All Targets Achieved,Isolated (5.0X),Long,5,15.25
05/02/2021 13:53,#Delta 15 staging,,Binance Futures,AXS/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,9.988
05/02/2021 13:52,#Delta 15 staging,,Binance Futures,BAND/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,4.4412
05/02/2021 13:44,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.5
05/02/2021 13:44,#Delta 15 staging,,Binance Futures,SNX/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,3.502
05/02/2021 13:12,#Delta 15 staging,,Binance Futures,BZRX/USDT,Partial Targets Achieved,Isolated (5.0X),Short,3,10.0321
05/02/2021 13:08,#Delta 15 staging,,Binance Futures,FLM/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9828
05/02/2021 13:03,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Isolated (5.0X),Long,0,0
05/02/2021 12:53,#Delta 15 staging,,Binance Futures,CVC/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9601
05/02/2021 12:42,#Delta 15 staging,,Binance Futures,SOL/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,9.9999
05/02/2021 12:31,#Delta 15 staging,,Binance Futures,LRC/USDT,All Targets Achieved,Isolated (5.0X),Long,5,17.1586
05/02/2021 12:29,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Isolated (5.0X),Short,1,-8.8409
05/02/2021 12:25,#Delta 15 staging,,Binance Futures,YFI/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,4.4413
05/02/2021 12:13,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Isolated (5.0X),Long,3,9.4935
05/02/2021 12:09,#Delta 15 staging,,Binance Futures,NEAR/USDT,Partial Targets Achieved,Isolated (5.0X),Long,2,4.4411
05/02/2021 11:56,#Delta 15 staging,,Binance Futures,TRB/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,11.8976
05/02/2021 11:52,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Isolated (5.0X),Long,3,10.0913
05/02/2021 11:44,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Isolated (5.0X),Short,0,-4.574
05/02/2021 11:43,#Delta 15 staging,,Binance Futures,SRM/USDT,Partial Targets Achieved,Isolated (5.0X),Long,3,10.004
